,policy_tenure,area_cluster,length,steering_type,turning_radius,width,height,torque,is_claim
23813,100,6,3675,2,4.5,1475,1825,6,0
23814,97,4,3993,0,5.1,1811,1606,7,0
23815,53,1,3445,0,4.6,1515,1475,1,0
23816,47,4,4300,0,5.2,1790,1635,0,0
23817,85,4,3845,1,4.8,1735,1530,3,0
23818,10,13,3445,0,4.6,1515,1475,1,0
23819,6,0,3990,1,4.85,1745,1500,3,0
23820,47,2,4300,0,5.2,1790,1635,0,0
23821,87,4,3655,0,4.7,1620,1675,2,0
23822,31,4,3845,1,4.8,1735,1530,3,0
23823,0,4,3990,1,5.0,1755,1523,4,0
23824,98,11,3990,1,4.85,1745,1500,3,0
23825,9,1,3445,0,4.6,1515,1475,1,0
23826,1,15,3995,1,4.8,1735,1515,3,0
23827,26,6,4300,0,5.2,1790,1635,0,0
23828,68,2,4300,0,5.2,1790,1635,0,0
23829,92,10,4300,0,5.2,1790,1635,0,0
23830,5,6,3990,1,4.85,1745,1500,3,0
23831,28,19,3995,1,4.8,1735,1515,3,0
23832,44,15,4300,0,5.2,1790,1635,0,0
23833,104,10,3990,1,4.85,1745,1500,3,0
23834,36,6,3655,0,4.7,1620,1675,2,0
23835,31,0,3655,0,4.7,1620,1675,2,0
23836,2,2,3995,1,4.9,1695,1501,4,0
23837,103,4,3845,1,4.8,1735,1530,3,0
23838,101,2,3445,0,4.6,1515,1475,1,0
23839,80,4,3845,1,4.8,1735,1530,3,1
23840,4,2,3445,0,4.6,1515,1475,1,0
23841,24,0,3990,1,4.85,1745,1500,3,0
23842,8,11,4300,0,5.2,1790,1635,0,0
23843,81,11,3990,1,4.85,1745,1500,3,0
23844,11,1,3445,0,4.6,1515,1475,1,0
23845,7,13,3655,0,4.7,1620,1675,2,0
23846,54,4,4300,0,5.2,1790,1635,0,0
23847,101,11,3845,1,4.8,1735,1530,3,0
23848,17,6,3445,0,4.6,1515,1475,1,0
23849,51,14,3445,0,4.6,1515,1475,1,0
23850,84,10,3845,1,4.8,1735,1530,3,0
23851,30,4,3731,1,5.0,1579,1490,5,0
23852,19,4,4300,0,5.2,1790,1635,0,0
23853,87,1,3845,1,4.8,1735,1530,3,1
23854,25,3,3445,0,4.6,1515,1475,1,0
23855,68,11,3655,0,4.7,1620,1675,2,0
23856,83,2,3445,0,4.6,1515,1475,1,0
23857,7,6,3995,1,4.9,1695,1501,4,0
23858,103,6,3655,0,4.7,1620,1675,2,0
23859,66,4,3995,1,4.9,1695,1501,4,0
23860,1,6,3845,1,4.8,1735,1530,3,0
23861,25,15,3445,0,4.6,1515,1475,1,0
23862,2,14,3445,0,4.6,1515,1475,1,0
23863,5,13,3445,0,4.6,1515,1475,1,0
23864,85,4,4300,0,5.2,1790,1635,0,0
23865,92,4,3990,1,4.85,1745,1500,3,1
23866,28,4,3845,1,4.8,1735,1530,3,0
23867,20,2,3445,0,4.6,1515,1475,1,0
23868,35,2,4300,0,5.2,1790,1635,0,0
23869,91,4,4300,0,5.2,1790,1635,0,0
23870,96,6,3675,2,4.5,1475,1825,6,0
23871,44,20,3445,0,4.6,1515,1475,1,0
23872,41,19,3445,0,4.6,1515,1475,1,0
23873,102,4,4300,0,5.2,1790,1635,0,0
23874,7,2,3990,1,5.0,1755,1523,4,0
23875,70,0,3445,0,4.6,1515,1475,1,0
23876,6,3,4300,0,5.2,1790,1635,0,1
23877,87,3,3995,1,4.9,1695,1501,4,0
23878,11,1,3845,1,4.8,1735,1530,3,0
23879,48,5,3445,0,4.6,1515,1475,1,0
23880,94,4,3845,1,4.8,1735,1530,3,0
23881,93,6,3445,0,4.6,1515,1475,1,0
23882,78,18,3445,0,4.6,1515,1475,1,0
23883,7,3,4300,0,5.2,1790,1635,0,0
23884,52,6,3990,1,4.85,1745,1500,3,0
23885,52,15,3675,2,4.5,1475,1825,6,1
23886,87,10,4300,0,5.2,1790,1635,0,0
23887,97,6,4300,0,5.2,1790,1635,0,0
23888,44,2,3445,0,4.6,1515,1475,1,0
23889,95,6,3990,1,4.85,1745,1500,3,0
23890,24,6,3445,0,4.6,1515,1475,1,0
23891,62,4,3845,1,4.8,1735,1530,3,0
23892,63,4,4300,0,5.2,1790,1635,0,0
23893,38,6,3995,1,4.9,1695,1501,4,0
23894,22,10,3845,1,4.8,1735,1530,3,0
23895,43,11,3655,0,4.7,1620,1675,2,0
23896,90,1,3995,1,4.8,1735,1515,3,1
23897,88,2,3445,0,4.6,1515,1475,1,0
23898,7,17,3445,0,4.6,1515,1475,1,0
23899,101,4,3845,1,4.8,1735,1530,3,0
23900,95,2,3990,1,5.0,1755,1523,4,0
23901,87,19,4300,0,5.2,1790,1635,0,0
23902,71,11,4300,0,5.2,1790,1635,0,0
23903,31,3,3845,1,4.8,1735,1530,3,0
23904,100,4,3845,1,4.8,1735,1530,3,0
23905,3,0,3445,0,4.6,1515,1475,1,0
23906,95,4,4300,0,5.2,1790,1635,0,0
23907,50,4,4300,0,5.2,1790,1635,0,0
23908,104,2,3995,1,4.9,1695,1501,4,0
23909,9,13,3445,0,4.6,1515,1475,1,0
23910,2,21,3845,1,4.8,1735,1530,3,0
23911,95,4,3845,1,4.8,1735,1530,3,0
23912,12,1,3445,0,4.6,1515,1475,1,0
23913,71,6,3845,1,4.8,1735,1530,3,0
23914,80,4,4300,0,5.2,1790,1635,0,1
23915,45,2,3445,0,4.6,1515,1475,1,0
23916,74,18,3445,0,4.6,1515,1475,1,0
23917,52,1,3445,0,4.6,1515,1475,1,0
23918,36,3,4300,0,5.2,1790,1635,0,0
23919,9,16,3445,0,4.6,1515,1475,1,0
23920,89,13,3990,1,4.85,1745,1500,3,0
23921,1,6,3445,0,4.6,1515,1475,1,0
23922,63,3,3445,0,4.6,1515,1475,1,0
23923,2,0,3990,1,4.85,1745,1500,3,0
23924,15,11,3845,1,4.8,1735,1530,3,0
23925,104,4,4300,0,5.2,1790,1635,0,0
23926,6,13,3845,1,4.8,1735,1530,3,0
23927,89,1,3995,1,4.9,1695,1501,4,0
23928,38,6,3445,0,4.6,1515,1475,1,0
23929,49,1,3731,1,5.0,1579,1490,5,1
23930,31,18,3445,0,4.6,1515,1475,1,0
23931,43,10,4300,0,5.2,1790,1635,0,1
23932,30,8,3990,1,4.85,1745,1500,3,0
23933,16,2,3845,1,4.8,1735,1530,3,0
23934,84,6,3845,1,4.8,1735,1530,3,0
23935,81,17,3845,1,4.8,1735,1530,3,0
23936,104,8,3845,1,4.8,1735,1530,3,0
23937,50,0,3445,0,4.6,1515,1475,1,1
23938,16,4,3655,0,4.7,1620,1675,2,0
23939,3,4,3990,1,4.85,1745,1500,3,0
23940,54,4,4300,0,5.2,1790,1635,0,0
23941,24,4,3845,1,4.8,1735,1530,3,0
23942,102,6,3675,2,4.5,1475,1825,6,1
23943,8,3,3845,1,4.8,1735,1530,3,0
23944,93,4,3845,1,4.8,1735,1530,3,1
23945,44,2,4300,0,5.2,1790,1635,0,0
23946,5,5,3445,0,4.6,1515,1475,1,0
23947,23,3,3995,1,4.8,1735,1515,3,0
23948,82,9,3445,0,4.6,1515,1475,1,1
23949,102,4,3845,1,4.8,1735,1530,3,0
23950,87,4,3731,1,5.0,1579,1490,5,0
23951,19,6,3995,1,4.8,1735,1515,3,0
23952,38,4,3845,1,4.8,1735,1530,3,0
23953,104,4,4300,0,5.2,1790,1635,0,0
23954,33,1,4300,0,5.2,1790,1635,0,0
23955,42,4,3845,1,4.8,1735,1530,3,0
23956,49,3,3655,0,4.7,1620,1675,2,0
23957,5,3,3445,0,4.6,1515,1475,1,0
23958,15,12,4300,0,5.2,1790,1635,0,1
23959,3,4,3993,0,5.1,1811,1606,7,0
23960,12,3,3445,0,4.6,1515,1475,1,0
23961,35,4,4300,0,5.2,1790,1635,0,0
23962,64,2,3445,0,4.6,1515,1475,1,0
23963,102,1,3845,1,4.8,1735,1530,3,0
23964,48,4,4300,0,5.2,1790,1635,0,0
23965,26,2,3445,0,4.6,1515,1475,1,0
23966,28,6,3675,2,4.5,1475,1825,6,0
23967,81,20,3445,0,4.6,1515,1475,1,0
23968,50,4,3990,1,5.0,1755,1523,4,0
23969,84,4,4300,0,5.2,1790,1635,0,0
23970,63,1,3445,0,4.6,1515,1475,1,0
23971,0,2,3655,0,4.7,1620,1675,2,0
23972,46,4,3675,2,4.5,1475,1825,6,0
23973,44,2,3845,1,4.8,1735,1530,3,0
23974,17,0,3445,0,4.6,1515,1475,1,0
23975,44,6,3845,1,4.8,1735,1530,3,0
23976,92,4,4300,0,5.2,1790,1635,0,0
23977,41,6,3845,1,4.8,1735,1530,3,0
23978,8,4,4300,0,5.2,1790,1635,0,0
23979,83,0,3445,0,4.6,1515,1475,1,0
23980,47,2,3993,0,5.1,1811,1606,7,0
23981,92,4,3655,0,4.7,1620,1675,2,0
23982,95,12,4300,0,5.2,1790,1635,0,0
23983,20,10,3655,0,4.7,1620,1675,2,0
23984,104,11,3655,0,4.7,1620,1675,2,0
23985,7,3,3845,1,4.8,1735,1530,3,0
23986,59,4,3445,0,4.6,1515,1475,1,0
23987,83,1,3990,1,4.85,1745,1500,3,0
23988,7,2,3845,1,4.8,1735,1530,3,0
23989,48,2,3445,0,4.6,1515,1475,1,0
23990,77,6,3445,0,4.6,1515,1475,1,0
23991,66,11,3990,1,5.0,1755,1523,4,0
23992,98,4,4300,0,5.2,1790,1635,0,0
23993,63,0,3445,0,4.6,1515,1475,1,0
23994,0,20,3445,0,4.6,1515,1475,1,0
23995,25,2,3445,0,4.6,1515,1475,1,0
23996,26,6,4300,0,5.2,1790,1635,0,0
23997,3,4,3990,1,4.85,1745,1500,3,0
23998,33,4,4300,0,5.2,1790,1635,0,0
23999,84,13,3845,1,4.8,1735,1530,3,0
24000,44,2,3845,1,4.8,1735,1530,3,0
24001,61,1,3655,0,4.7,1620,1675,2,0
24002,87,6,3731,1,5.0,1579,1490,5,0
24003,88,6,4300,0,5.2,1790,1635,0,0
24004,6,1,3995,1,4.9,1695,1501,4,0
24005,47,0,3445,0,4.6,1515,1475,1,0
24006,90,7,3655,0,4.7,1620,1675,2,0
24007,38,1,3445,0,4.6,1515,1475,1,0
24008,21,1,3995,1,4.9,1695,1501,4,0
24009,20,19,4300,0,5.2,1790,1635,0,0
24010,58,5,3845,1,4.8,1735,1530,3,0
24011,42,13,3445,0,4.6,1515,1475,1,1
24012,0,11,3990,1,5.0,1755,1523,4,0
24013,95,10,3845,1,4.8,1735,1530,3,0
24014,102,7,3845,1,4.8,1735,1530,3,0
24015,86,12,4300,0,5.2,1790,1635,0,0
24016,97,13,3655,0,4.7,1620,1675,2,0
24017,7,4,3845,1,4.8,1735,1530,3,0
24018,89,6,3845,1,4.8,1735,1530,3,0
24019,80,7,3445,0,4.6,1515,1475,1,0
24020,3,1,3445,0,4.6,1515,1475,1,0
24021,30,4,3845,1,4.8,1735,1530,3,0
24022,90,2,3731,1,5.0,1579,1490,5,0
24023,94,4,4300,0,5.2,1790,1635,0,1
24024,50,2,3445,0,4.6,1515,1475,1,0
24025,65,1,3445,0,4.6,1515,1475,1,0
24026,33,8,3731,1,5.0,1579,1490,5,0
24027,51,11,3990,1,4.85,1745,1500,3,0
24028,26,1,4300,0,5.2,1790,1635,0,0
24029,33,10,3445,0,4.6,1515,1475,1,0
24030,16,3,3995,1,4.9,1695,1501,4,0
24031,35,2,3995,1,4.9,1695,1501,4,0
24032,7,3,3845,1,4.8,1735,1530,3,0
24033,82,3,3845,1,4.8,1735,1530,3,0
24034,7,4,3845,1,4.8,1735,1530,3,0
24035,104,4,3731,1,5.0,1579,1490,5,0
24036,35,4,3655,0,4.7,1620,1675,2,0
24037,104,6,3845,1,4.8,1735,1530,3,0
24038,20,4,3845,1,4.8,1735,1530,3,0
24039,36,13,4300,0,5.2,1790,1635,0,0
24040,72,3,3445,0,4.6,1515,1475,1,0
24041,15,13,3845,1,4.8,1735,1530,3,0
24042,5,4,4300,0,5.2,1790,1635,0,0
24043,62,7,3731,1,5.0,1579,1490,5,0
24044,101,2,3731,1,5.0,1579,1490,5,0
24045,6,13,3845,1,4.8,1735,1530,3,0
24046,42,3,4300,0,5.2,1790,1635,0,0
24047,5,4,3845,1,4.8,1735,1530,3,0
24048,39,17,3445,0,4.6,1515,1475,1,0
24049,85,4,4300,0,5.2,1790,1635,0,0
24050,6,3,3445,0,4.6,1515,1475,1,1
24051,45,11,3655,0,4.7,1620,1675,2,0
24052,77,11,4300,0,5.2,1790,1635,0,0
24053,8,17,4300,0,5.2,1790,1635,0,0
24054,47,13,3445,0,4.6,1515,1475,1,0
24055,93,1,3445,0,4.6,1515,1475,1,0
24056,45,14,3845,1,4.8,1735,1530,3,0
24057,68,10,3445,0,4.6,1515,1475,1,0
24058,97,4,3990,1,4.85,1745,1500,3,0
24059,6,4,3990,1,5.0,1755,1523,4,0
24060,91,4,3445,0,4.6,1515,1475,1,0
24061,70,1,3445,0,4.6,1515,1475,1,0
24062,39,17,3995,1,4.8,1735,1515,3,0
24063,85,6,3845,1,4.8,1735,1530,3,0
24064,76,6,3845,1,4.8,1735,1530,3,1
24065,94,12,4300,0,5.2,1790,1635,0,0
24066,103,2,3731,1,5.0,1579,1490,5,0
24067,86,4,3845,1,4.8,1735,1530,3,0
24068,55,2,3845,1,4.8,1735,1530,3,0
24069,35,1,3445,0,4.6,1515,1475,1,0
24070,49,6,4300,0,5.2,1790,1635,0,0
24071,45,3,3445,0,4.6,1515,1475,1,0
24072,75,20,3445,0,4.6,1515,1475,1,0
24073,16,2,3655,0,4.7,1620,1675,2,0
24074,42,5,3445,0,4.6,1515,1475,1,0
24075,47,1,3845,1,4.8,1735,1530,3,0
24076,47,14,3445,0,4.6,1515,1475,1,0
24077,13,0,3445,0,4.6,1515,1475,1,0
24078,86,3,4300,0,5.2,1790,1635,0,0
24079,6,1,3445,0,4.6,1515,1475,1,0
24080,0,13,3445,0,4.6,1515,1475,1,0
24081,6,10,3445,0,4.6,1515,1475,1,0
24082,96,11,3845,1,4.8,1735,1530,3,0
24083,47,18,4300,0,5.2,1790,1635,0,0
24084,93,8,3655,0,4.7,1620,1675,2,0
24085,72,10,4300,0,5.2,1790,1635,0,0
24086,68,5,3445,0,4.6,1515,1475,1,0
24087,7,3,3995,1,4.9,1695,1501,4,0
24088,51,4,3655,0,4.7,1620,1675,2,0
24089,23,3,3445,0,4.6,1515,1475,1,0
24090,59,1,3445,0,4.6,1515,1475,1,0
24091,16,1,3445,0,4.6,1515,1475,1,0
24092,89,6,3655,0,4.7,1620,1675,2,0
24093,32,0,3445,0,4.6,1515,1475,1,0
24094,3,2,3445,0,4.6,1515,1475,1,0
24095,97,6,4300,0,5.2,1790,1635,0,0
24096,45,2,3445,0,4.6,1515,1475,1,0
24097,0,6,4300,0,5.2,1790,1635,0,0
24098,58,6,3990,1,4.85,1745,1500,3,0
24099,78,4,3845,1,4.8,1735,1530,3,0
24100,40,5,3445,0,4.6,1515,1475,1,0
24101,52,10,4300,0,5.2,1790,1635,0,0
24102,11,1,3445,0,4.6,1515,1475,1,0
24103,7,1,3445,0,4.6,1515,1475,1,0
24104,39,4,3845,1,4.8,1735,1530,3,0
24105,2,13,3445,0,4.6,1515,1475,1,0
24106,60,0,3445,0,4.6,1515,1475,1,0
24107,48,3,3445,0,4.6,1515,1475,1,0
24108,44,2,3445,0,4.6,1515,1475,1,0
24109,2,2,3445,0,4.6,1515,1475,1,0
24110,39,4,3845,1,4.8,1735,1530,3,0
24111,39,17,4300,0,5.2,1790,1635,0,0
24112,101,4,4300,0,5.2,1790,1635,0,0
24113,102,13,3990,1,4.85,1745,1500,3,0
24114,6,5,4300,0,5.2,1790,1635,0,0
24115,47,2,4300,0,5.2,1790,1635,0,0
24116,41,4,3845,1,4.8,1735,1530,3,0
24117,101,0,3731,1,5.0,1579,1490,5,0
24118,88,6,4300,0,5.2,1790,1635,0,0
24119,67,8,4300,0,5.2,1790,1635,0,0
24120,19,8,3845,1,4.8,1735,1530,3,0
24121,51,2,3995,1,4.9,1695,1501,4,0
24122,81,11,3845,1,4.8,1735,1530,3,0
24123,11,1,3445,0,4.6,1515,1475,1,0
24124,101,10,3845,1,4.8,1735,1530,3,0
24125,6,2,3445,0,4.6,1515,1475,1,0
24126,33,1,3445,0,4.6,1515,1475,1,0
24127,13,21,3445,0,4.6,1515,1475,1,0
24128,75,12,3845,1,4.8,1735,1530,3,0
24129,7,4,4300,0,5.2,1790,1635,0,0
24130,62,13,3731,1,5.0,1579,1490,5,0
24131,49,4,3990,1,4.85,1745,1500,3,0
24132,15,13,3675,2,4.5,1475,1825,6,0
24133,91,4,4300,0,5.2,1790,1635,0,0
24134,41,5,3445,0,4.6,1515,1475,1,1
24135,21,4,3845,1,4.8,1735,1530,3,0
24136,94,4,3655,0,4.7,1620,1675,2,0
24137,30,0,4300,0,5.2,1790,1635,0,0
24138,56,0,3845,1,4.8,1735,1530,3,0
24139,85,8,3845,1,4.8,1735,1530,3,0
24140,73,0,4300,0,5.2,1790,1635,0,0
24141,99,4,3845,1,4.8,1735,1530,3,0
24142,96,6,3995,1,4.9,1695,1501,4,1
24143,49,6,4300,0,5.2,1790,1635,0,1
24144,23,4,3845,1,4.8,1735,1530,3,0
24145,51,5,3445,0,4.6,1515,1475,1,0
24146,93,6,4300,0,5.2,1790,1635,0,0
24147,87,10,3845,1,4.8,1735,1530,3,0
24148,51,6,4300,0,5.2,1790,1635,0,0
24149,45,8,4300,0,5.2,1790,1635,0,0
24150,82,7,3845,1,4.8,1735,1530,3,0
24151,95,4,3845,1,4.8,1735,1530,3,0
24152,103,4,3995,1,4.9,1695,1501,4,0
24153,103,4,3675,2,4.5,1475,1825,6,0
24154,88,1,3995,1,4.8,1735,1515,3,0
24155,91,4,3731,1,5.0,1579,1490,5,1
24156,91,20,3990,1,5.0,1755,1523,4,0
24157,2,10,3731,1,5.0,1579,1490,5,0
24158,59,3,3445,0,4.6,1515,1475,1,0
24159,86,11,3845,1,4.8,1735,1530,3,0
24160,60,2,4300,0,5.2,1790,1635,0,0
24161,7,0,4300,0,5.2,1790,1635,0,0
24162,29,6,3845,1,4.8,1735,1530,3,0
24163,91,1,3731,1,5.0,1579,1490,5,0
24164,90,2,4300,0,5.2,1790,1635,0,0
24165,95,5,3845,1,4.8,1735,1530,3,0
24166,85,4,4300,0,5.2,1790,1635,0,0
24167,42,2,3990,1,4.85,1745,1500,3,1
24168,0,2,3655,0,4.7,1620,1675,2,0
24169,23,3,3845,1,4.8,1735,1530,3,0
24170,98,12,3990,1,4.85,1745,1500,3,0
24171,40,6,3445,0,4.6,1515,1475,1,0
24172,103,10,3845,1,4.8,1735,1530,3,0
24173,104,4,3990,1,4.85,1745,1500,3,0
24174,21,2,4300,0,5.2,1790,1635,0,0
24175,24,1,4300,0,5.2,1790,1635,0,0
24176,22,15,3445,0,4.6,1515,1475,1,0
24177,88,6,3990,1,4.85,1745,1500,3,0
24178,78,4,3990,1,4.85,1745,1500,3,0
24179,67,4,3445,0,4.6,1515,1475,1,0
24180,101,4,3990,1,4.85,1745,1500,3,0
24181,44,19,3845,1,4.8,1735,1530,3,0
24182,7,1,4300,0,5.2,1790,1635,0,0
24183,25,0,3990,1,4.85,1745,1500,3,0
24184,56,2,3445,0,4.6,1515,1475,1,0
24185,60,3,3731,1,5.0,1579,1490,5,0
24186,58,4,3845,1,4.8,1735,1530,3,0
24187,45,4,3445,0,4.6,1515,1475,1,0
24188,96,4,4300,0,5.2,1790,1635,0,0
24189,93,18,3845,1,4.8,1735,1530,3,0
24190,78,2,4300,0,5.2,1790,1635,0,0
24191,34,2,3675,2,4.5,1475,1825,6,0
24192,26,4,4300,0,5.2,1790,1635,0,0
24193,45,6,3845,1,4.8,1735,1530,3,0
24194,3,18,4300,0,5.2,1790,1635,0,0
24195,86,4,3845,1,4.8,1735,1530,3,0
24196,78,13,3655,0,4.7,1620,1675,2,0
24197,10,3,3445,0,4.6,1515,1475,1,0
24198,35,10,4300,0,5.2,1790,1635,0,0
24199,60,2,4300,0,5.2,1790,1635,0,0
24200,72,6,3655,0,4.7,1620,1675,2,0
24201,52,4,4300,0,5.2,1790,1635,0,0
24202,23,2,4300,0,5.2,1790,1635,0,0
24203,42,2,3445,0,4.6,1515,1475,1,0
24204,84,0,3845,1,4.8,1735,1530,3,0
24205,87,2,3845,1,4.8,1735,1530,3,0
24206,86,4,4300,0,5.2,1790,1635,0,0
24207,81,0,3990,1,4.85,1745,1500,3,0
24208,45,4,3845,1,4.8,1735,1530,3,0
24209,2,10,3445,0,4.6,1515,1475,1,0
24210,17,0,3655,0,4.7,1620,1675,2,0
24211,33,17,3445,0,4.6,1515,1475,1,0
24212,72,7,3731,1,5.0,1579,1490,5,0
24213,8,4,4300,0,5.2,1790,1635,0,0
24214,82,2,3445,0,4.6,1515,1475,1,0
24215,83,0,3845,1,4.8,1735,1530,3,0
24216,28,1,3445,0,4.6,1515,1475,1,0
24217,58,2,3445,0,4.6,1515,1475,1,0
24218,36,2,3845,1,4.8,1735,1530,3,0
24219,34,6,3445,0,4.6,1515,1475,1,0
24220,95,4,4300,0,5.2,1790,1635,0,0
24221,87,10,3731,1,5.0,1579,1490,5,0
24222,42,4,3845,1,4.8,1735,1530,3,1
24223,2,1,3445,0,4.6,1515,1475,1,0
24224,69,0,3445,0,4.6,1515,1475,1,0
24225,84,6,3845,1,4.8,1735,1530,3,0
24226,86,10,4300,0,5.2,1790,1635,0,0
24227,5,3,3445,0,4.6,1515,1475,1,0
24228,4,18,3995,1,4.9,1695,1501,4,0
24229,67,1,3445,0,4.6,1515,1475,1,0
24230,100,4,3845,1,4.8,1735,1530,3,0
24231,79,2,3655,0,4.7,1620,1675,2,0
24232,88,4,3990,1,5.0,1755,1523,4,0
24233,20,13,3445,0,4.6,1515,1475,1,0
24234,61,3,3445,0,4.6,1515,1475,1,0
24235,7,21,3845,1,4.8,1735,1530,3,0
24236,75,20,3445,0,4.6,1515,1475,1,0
24237,56,1,3995,1,4.9,1695,1501,4,1
24238,25,4,3990,1,5.0,1755,1523,4,0
24239,7,13,3845,1,4.8,1735,1530,3,0
24240,41,2,3995,1,4.9,1695,1501,4,0
24241,7,2,3990,1,4.85,1745,1500,3,0
24242,86,6,4300,0,5.2,1790,1635,0,1
24243,104,4,3845,1,4.8,1735,1530,3,0
24244,7,18,3731,1,5.0,1579,1490,5,0
24245,85,4,3845,1,4.8,1735,1530,3,1
24246,34,4,4300,0,5.2,1790,1635,0,0
24247,6,2,3845,1,4.8,1735,1530,3,0
24248,102,4,3845,1,4.8,1735,1530,3,0
24249,81,6,4300,0,5.2,1790,1635,0,0
24250,0,4,4300,0,5.2,1790,1635,0,0
24251,5,2,3993,0,5.1,1811,1606,7,0
24252,2,6,3445,0,4.6,1515,1475,1,0
24253,94,6,3995,1,4.8,1735,1515,3,0
24254,8,5,3445,0,4.6,1515,1475,1,0
24255,39,1,3445,0,4.6,1515,1475,1,0
24256,94,2,3845,1,4.8,1735,1530,3,0
24257,47,1,3445,0,4.6,1515,1475,1,1
24258,98,11,3655,0,4.7,1620,1675,2,0
24259,95,4,4300,0,5.2,1790,1635,0,0
24260,99,0,3445,0,4.6,1515,1475,1,0
24261,78,11,3731,1,5.0,1579,1490,5,0
24262,5,6,3445,0,4.6,1515,1475,1,0
24263,23,4,4300,0,5.2,1790,1635,0,0
24264,63,9,3445,0,4.6,1515,1475,1,0
24265,95,4,3845,1,4.8,1735,1530,3,0
24266,7,4,4300,0,5.2,1790,1635,0,0
24267,46,10,4300,0,5.2,1790,1635,0,0
24268,100,4,4300,0,5.2,1790,1635,0,0
24269,28,3,4300,0,5.2,1790,1635,0,0
24270,47,5,3445,0,4.6,1515,1475,1,0
24271,92,11,3845,1,4.8,1735,1530,3,0
24272,48,2,3445,0,4.6,1515,1475,1,0
24273,7,3,3993,0,5.1,1811,1606,7,0
24274,12,10,3655,0,4.7,1620,1675,2,0
24275,45,6,3845,1,4.8,1735,1530,3,0
24276,87,4,3845,1,4.8,1735,1530,3,0
24277,6,7,3445,0,4.6,1515,1475,1,0
24278,28,1,3845,1,4.8,1735,1530,3,1
24279,95,6,3995,1,4.9,1695,1501,4,1
24280,50,20,3445,0,4.6,1515,1475,1,0
24281,4,6,3445,0,4.6,1515,1475,1,0
24282,43,1,4300,0,5.2,1790,1635,0,0
24283,72,10,3845,1,4.8,1735,1530,3,0
24284,27,19,3445,0,4.6,1515,1475,1,0
24285,88,20,3990,1,4.85,1745,1500,3,0
24286,84,3,3995,1,4.9,1695,1501,4,0
24287,6,6,4300,0,5.2,1790,1635,0,0
24288,17,6,3845,1,4.8,1735,1530,3,0
24289,63,2,4300,0,5.2,1790,1635,0,0
24290,2,0,3445,0,4.6,1515,1475,1,0
24291,47,2,4300,0,5.2,1790,1635,0,0
24292,29,19,3445,0,4.6,1515,1475,1,0
24293,88,10,4300,0,5.2,1790,1635,0,0
24294,104,1,3655,0,4.7,1620,1675,2,0
24295,44,13,3445,0,4.6,1515,1475,1,0
24296,88,6,3445,0,4.6,1515,1475,1,0
24297,14,1,3845,1,4.8,1735,1530,3,0
24298,3,11,3995,1,4.9,1695,1501,4,0
24299,85,4,4300,0,5.2,1790,1635,0,0
24300,41,2,3990,1,5.0,1755,1523,4,0
24301,95,0,4300,0,5.2,1790,1635,0,0
24302,38,9,3445,0,4.6,1515,1475,1,0
24303,14,18,3445,0,4.6,1515,1475,1,0
24304,6,13,3445,0,4.6,1515,1475,1,0
24305,5,6,3655,0,4.7,1620,1675,2,0
24306,7,1,3731,1,5.0,1579,1490,5,0
24307,72,1,3445,0,4.6,1515,1475,1,0
24308,93,3,4300,0,5.2,1790,1635,0,0
24309,22,4,3990,1,4.85,1745,1500,3,0
24310,29,6,3845,1,4.8,1735,1530,3,0
24311,99,8,3655,0,4.7,1620,1675,2,0
24312,6,2,4300,0,5.2,1790,1635,0,0
24313,3,6,3845,1,4.8,1735,1530,3,0
24314,100,6,3845,1,4.8,1735,1530,3,1
24315,77,4,4300,0,5.2,1790,1635,0,0
24316,76,1,3445,0,4.6,1515,1475,1,0
24317,90,11,4300,0,5.2,1790,1635,0,0
24318,94,8,3731,1,5.0,1579,1490,5,0
24319,2,2,3445,0,4.6,1515,1475,1,0
24320,1,2,3445,0,4.6,1515,1475,1,0
24321,4,1,4300,0,5.2,1790,1635,0,0
24322,81,4,4300,0,5.2,1790,1635,0,0
24323,99,6,4300,0,5.2,1790,1635,0,0
24324,97,6,3990,1,4.85,1745,1500,3,0
24325,103,11,3845,1,4.8,1735,1530,3,0
24326,25,11,3995,1,4.9,1695,1501,4,0
24327,47,6,3990,1,4.85,1745,1500,3,0
24328,69,10,3445,0,4.6,1515,1475,1,0
24329,59,4,4300,0,5.2,1790,1635,0,0
24330,82,3,3845,1,4.8,1735,1530,3,0
24331,47,3,3445,0,4.6,1515,1475,1,0
24332,75,2,3445,0,4.6,1515,1475,1,0
24333,97,4,3655,0,4.7,1620,1675,2,1
24334,65,3,4300,0,5.2,1790,1635,0,0
24335,99,5,3845,1,4.8,1735,1530,3,0
24336,86,10,4300,0,5.2,1790,1635,0,0
24337,29,10,3655,0,4.7,1620,1675,2,0
24338,19,12,4300,0,5.2,1790,1635,0,0
24339,59,4,3845,1,4.8,1735,1530,3,0
24340,47,13,3655,0,4.7,1620,1675,2,0
24341,3,1,3445,0,4.6,1515,1475,1,0
24342,67,6,3445,0,4.6,1515,1475,1,0
24343,20,4,4300,0,5.2,1790,1635,0,0
24344,43,2,3445,0,4.6,1515,1475,1,0
24345,34,4,4300,0,5.2,1790,1635,0,0
24346,47,13,3845,1,4.8,1735,1530,3,0
24347,68,3,4300,0,5.2,1790,1635,0,0
24348,81,3,3731,1,5.0,1579,1490,5,0
